rank_test_score,mean_test_score,std_test_score,params
1,0.8656124427106133,0.0037586529457413497,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 23.357214690901213}"
1,0.8656124427106133,0.0037586529457413497,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 11.288378916846883}"
1,0.8656124427106133,0.0037586529457413497,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 5.455594781168514}"
1,0.8656124427106133,0.0037586529457413497,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 2.6366508987303554}"
5,0.8656122946258666,0.0036805349848057995,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 100.0}"
5,0.8656122946258666,0.0036805349848057995,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 48.32930238571752}"
7,0.8655548135133488,0.003777550390554667,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 0.615848211066026}"
8,0.8655289943783707,0.0037775029130820786,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 1.2742749857031321}"
9,0.8655031878777011,0.003788324765376641,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 0.29763514416313164}"
10,0.8653795904284365,0.003598716009997832,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 0.14384498882876628}"
11,0.8651790642805771,0.003644943538492329,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 0.06951927961775606}"
12,0.8649064412814281,0.0034958718765254818,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 0.03359818286283781}"
13,0.8638600521188293,0.0036158712661536188,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 0.01623776739188721}"
14,0.8621396729502845,0.004248027470566623,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 0.007847599703514606}"
15,0.8605159503720496,0.004513391615690015,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 0.00379269019073225}"
16,0.856835456186739,0.0052038473467815646,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 0.0018329807108324356}"
17,0.8517780373168616,0.005633104632327096,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 0.0008858667904100823}"
18,0.8433976526492838,0.005287839284254963,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 0.00042813323987193956}"
19,0.8341788383890979,0.006053529914813388,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 0.00020691380811147902}"
20,0.8236733444318289,0.005968163871248789,"{'model__solver': 'liblinear', 'model__penalty': 'l2', 'model__class_weight': 'balanced', 'model__C': 0.0001}"
